"District","FIPS","Year","Variable","Measure Type","Value"
"Wethersfield School District","900384900","2017-2018","Suspensions","Percent","3.5"
"Wethersfield School District","900384900","2018-2019","Suspensions","Percent","4.4"
"Wethersfield School District","900384900","2019-2020","Suspensions","Percent","2.8"
"Willington School District","","2009-2010","Suspensions","Percent","4.6"
"Willington School District","","2010-2011","Suspensions","Percent","4.4"
"Willington School District","","2011-2012","Suspensions","Percent","3.4"
"Willington School District","","2012-2013","Suspensions","Percent","2.9"
"Willington School District","","2013-2014","Suspensions","Percent","3.9"
"Willington School District","","2014-2015","Suspensions","Percent","3.0"
"Willington School District","","2015-2016","Suspensions","Percent","1.8"
"Willington School District","","2016-2017","Suspensions","Percent","5.4"
"Willington School District","","2017-2018","Suspensions","Percent","5.8"
"Willington School District","","2018-2019","Suspensions","Percent","2.3"
"Willington School District","","2019-2020","Suspensions","Percent","2.2"
"Wilton School District","900186370","2009-2010","Suspensions","Percent","1.2"
"Wilton School District","900186370","2010-2011","Suspensions","Percent","1.8"
"Wilton School District","900186370","2011-2012","Suspensions","Percent","1.2"
"Wilton School District","900186370","2012-2013","Suspensions","Percent","1.0"
"Wilton School District","900186370","2013-2014","Suspensions","Percent","0.9"
"Wilton School District","900186370","2014-2015","Suspensions","Percent","1.6"
"Wilton School District","900186370","2015-2016","Suspensions","Percent","1.0"
"Wilton School District","900186370","2016-2017","Suspensions","Percent","1.0"
"Wilton School District","900186370","2017-2018","Suspensions","Percent","1.3"
"Wilton School District","900186370","2018-2019","Suspensions","Percent","1.2"
"Wilton School District","900186370","2019-2020","Suspensions","Percent","0.6"
"Winchester School District","900586440","2009-2010","Suspensions","Percent","4.2"
"Winchester School District","900586440","2010-2011","Suspensions","Percent","4.0"
"Winchester School District","900586440","2011-2012","Suspensions","Percent","3.6"
"Winchester School District","900586440","2012-2013","Suspensions","Percent","5.6"
"Winchester School District","900586440","2013-2014","Suspensions","Percent","2.4"
"Winchester School District","900586440","2014-2015","Suspensions","Percent","3.0"
"Winchester School District","900586440","2015-2016","Suspensions","Percent","1.9"
"Winchester School District","900586440","2016-2017","Suspensions","Percent","5.2"
"Winchester School District","900586440","2017-2018","Suspensions","Percent","4.0"
"Winchester School District","900586440","2018-2019","Suspensions","Percent","3.4"
"Winchester School District","900586440","2019-2020","Suspensions","Percent","2.1"
"Windham School District","901586790","2009-2010","Suspensions","Percent","16.6"
"Windham School District","901586790","2010-2011","Suspensions","Percent","17.1"
"Windham School District","901586790","2011-2012","Suspensions","Percent","18.3"
"Windham School District","901586790","2012-2013","Suspensions","Percent","16.4"
"Windham School District","901586790","2013-2014","Suspensions","Percent","17.4"
"Windham School District","901586790","2014-2015","Suspensions","Percent","14.2"
"Windham School District","901586790","2015-2016","Suspensions","Percent","13.8"
"Windham School District","901586790","2016-2017","Suspensions","Percent","11.8"
"Windham School District","901586790","2017-2018","Suspensions","Percent","12.6"
"Windham School District","901586790","2018-2019","Suspensions","Percent","12.3"
"Windham School District","901586790","2019-2020","Suspensions","Percent","10.5"
"Windsor Locks School District","900387070","2009-2010","Suspensions","Percent","9.6"
"Windsor Locks School District","900387070","2010-2011","Suspensions","Percent","7.4"
"Windsor Locks School District","900387070","2011-2012","Suspensions","Percent","8.8"
"Windsor Locks School District","900387070","2012-2013","Suspensions","Percent","8.2"
"Windsor Locks School District","900387070","2013-2014","Suspensions","Percent","7.0"
"Windsor Locks School District","900387070","2014-2015","Suspensions","Percent","7.6"
"Windsor Locks School District","900387070","2015-2016","Suspensions","Percent","8.7"
"Windsor Locks School District","900387070","2016-2017","Suspensions","Percent","5.5"
"Windsor Locks School District","900387070","2017-2018","Suspensions","Percent","6.7"
"Windsor Locks School District","900387070","2018-2019","Suspensions","Percent","7.0"
"Windsor Locks School District","900387070","2019-2020","Suspensions","Percent","5.2"
"Windsor School District","900387000","2009-2010","Suspensions","Percent","13.1"
"Windsor School District","900387000","2010-2011","Suspensions","Percent","14.7"
"Windsor School District","900387000","2011-2012","Suspensions","Percent","13.6"
"Windsor School District","900387000","2012-2013","Suspensions","Percent","12.4"
"Windsor School District","900387000","2013-2014","Suspensions","Percent","11.6"
"Windsor School District","900387000","2014-2015","Suspensions","Percent","11.2"
"Windsor School District","900387000","2015-2016","Suspensions","Percent","12.8"
"Windsor School District","900387000","2016-2017","Suspensions","Percent","10.9"
"Windsor School District","900387000","2017-2018","Suspensions","Percent","11.2"
"Windsor School District","900387000","2018-2019","Suspensions","Percent","10.3"
"Windsor School District","900387000","2019-2020","Suspensions","Percent","8.4"
"Wolcott School District","900987560","2009-2010","Suspensions","Percent","5.2"
"Wolcott School District","900987560","2010-2011","Suspensions","Percent","5.3"
"Wolcott School District","900987560","2011-2012","Suspensions","Percent","5.8"
"Wolcott School District","900987560","2012-2013","Suspensions","Percent","4.4"
"Wolcott School District","900987560","2013-2014","Suspensions","Percent","5.1"
"Wolcott School District","900987560","2014-2015","Suspensions","Percent","4.4"
"Wolcott School District","900987560","2015-2016","Suspensions","Percent","4.6"
"Wolcott School District","900987560","2016-2017","Suspensions","Percent","3.7"
"Wolcott School District","900987560","2017-2018","Suspensions","Percent","5.6"
"Wolcott School District","900987560","2018-2019","Suspensions","Percent","4.2"
"Wolcott School District","900987560","2019-2020","Suspensions","Percent","2.9"
"Woodbridge School District","","2009-2010","Suspensions","Percent","-9999"
"Woodbridge School District","","2010-2011","Suspensions","Percent","-9999"
"Woodbridge School District","","2011-2012","Suspensions","Percent","-9999"
"Woodbridge School District","","2012-2013","Suspensions","Percent","-9999"
"Woodbridge School District","","2013-2014","Suspensions","Percent","-9999"
"Woodbridge School District","","2014-2015","Suspensions","Percent","-9999"
"Woodbridge School District","","2015-2016","Suspensions","Percent","-9999"
"Woodbridge School District","","2016-2017","Suspensions","Percent","-9999"
"Woodbridge School District","","2017-2018","Suspensions","Percent","-9999"
"Woodbridge School District","","2018-2019","Suspensions","Percent","1.4"
"Woodbridge School District","","2019-2020","Suspensions","Percent","1.0"
"Woodstock Academy District","","2009-2010","Suspensions","Percent","7.3"
"Woodstock Academy District","","2010-2011","Suspensions","Percent","6.2"
"Woodstock Academy District","","2011-2012","Suspensions","Percent","8.6"
"Woodstock Academy District","","2012-2013","Suspensions","Percent","5.7"
"Woodstock Academy District","","2013-2014","Suspensions","Percent","5.0"
"Woodstock Academy District","","2014-2015","Suspensions","Percent","6.4"
"Woodstock Academy District","","2015-2016","Suspensions","Percent","5.6"
"Woodstock Academy District","","2016-2017","Suspensions","Percent","5.1"
"Woodstock Academy District","","2017-2018","Suspensions","Percent","7.9"
"Woodstock Academy District","","2018-2019","Suspensions","Percent","8.9"
"Woodstock Academy District","","2019-2020","Suspensions","Percent","4.8"
"Woodstock School District","","2009-2010","Suspensions","Percent","2.3"
"Woodstock School District","","2010-2011","Suspensions","Percent","1.3"
"Woodstock School District","","2011-2012","Suspensions","Percent","1.8"
"Woodstock School District","","2012-2013","Suspensions","Percent","2.1"
"Woodstock School District","","2013-2014","Suspensions","Percent","1.6"
"Woodstock School District","","2014-2015","Suspensions","Percent","1.3"
"Woodstock School District","","2015-2016","Suspensions","Percent","1.7"
"Woodstock School District","","2016-2017","Suspensions","Percent","2.5"
"Woodstock School District","","2017-2018","Suspensions","Percent","3.6"
"Woodstock School District","","2018-2019","Suspensions","Percent","1.5"
"Woodstock School District","","2019-2020","Suspensions","Percent","-9999"
